"","ACCNUM","YEAR","DATE","TIME","Hour","STREET1","STREET2","OFFSET","ROAD_CLASS","District","WardNum","Division","LATITUDE","LONGITUDE","LOCCOORD","ACCLOC","TRAFFCTL","VISIBILITY","LIGHT","RDSFCOND","IMPACTYPE","FATAL_NO","PEDESTRIAN","CYCLIST","AUTOMOBILE","MOTORCYCLE","TRUCK","TRSN_CITY_","EMERG_VEH","PASSENGER","SPEEDING","AG_DRIV","REDLIGHT","ALCOHOL","DISABILITY","Hood_ID","Neighbourh","DRIV_TRAFFIC_VIOLATION","DRIV_AGGRO","DRIV_SPEED","DRIV_DISTRACT","DRIV_AlCOHOL","BIC_TRAFFIC_VIOLATION","BIC_AGGRO","BIC_SPEED","BIC_LOSS_CTRL","BIC_ALCOHOL","BIC_DISTRACT","BIC_DRUGS","BIC_DISABILITY","BIC_FATIGUE","PED_TRAFFIC_VIOLATION","PED_STNARY","PED_CROSSING","VEH_TURNING","VEH_STATIONARY","VEH_LANE_CHG","VEH_INIT_OR_STOP","pressure_station","wind_speed","relative_humidity","temperature","visibility_value","DRIVERS_ALL_cnt","PASSENGER_cnt","PEDESTRIAN_cnt","CYCLIST_cnt","BIC_INJURY_MAJOR_FATAL","BIC_INJURY_FATAL","BIC_INJURY_other","ROAD_WET","TRAFFIC_CNTRL","VIS_NOT_CLEAR","AGE_REF_CODE","BIC_AGE","BIC_ACTN_FORWARD","BIC_ACTN_TURN_U","BIC_ACTN_TURN_LEFT","BIC_ACTN_TURN_Right","BIC_ACTN_STOPPED","BIC_ACTN_OTHER","WARD_1","WARD_2","WARD_3","WARD_4","WARD_5","WARD_6","WARD_7","WARD_8","WARD_9","WARD_10","WARD_11","WARD_12","WARD_13","WARD_14","WARD_15","WARD_16","WARD_17","WARD_18","WARD_19","WARD_20","WARD_21","WARD_22","WARD_23","WARD_24","WARD_25"
"325",1386246,2013,2013-06-23,1000,10,"1491 LAKE SHORE BLVD W"," "," ","Major Arterial","Toronto and East York","4","14",43.635951,-79.442912,"Mid-Block","Non Intersection","Stop Sign","Clear","Daylight","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,1,0,0,NA,85,"South Parkdale (85)",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.68,12,78,25.3,16100,1,0,0,1,1,0,0,0,1,0,6,"25 to 29",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"326",1386897,2013,2013-09-15,1900,19,"DUPONT St","DOVERCOURT Rd"," ","Major Arterial","Toronto and East York","9","14",43.669692,-79.43275,"Intersection"," ","Traffic Signal","Rain","Dark, artificial","Wet","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,1,0,0,NA,93,"Dovercourt-Wallace Emerson-Junction (93)",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,99.79,20,78,14.2,19300,1,0,0,1,1,0,0,1,1,1,7,"30 to 34",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"327",1387238,2013,2013-09-21,2100,21,"QUEEN ST W","BATHURST ST"," ","Major Arterial","Toronto and East York","10","14",43.647116,-79.403972,"Intersection","At Intersection","Traffic Signal","Clear","Dark, artificial","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,0,0,0,NA,77,"Waterfront Communities-The Island (77)",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,98.55,27,71,12.4,24100,1,0,0,1,1,0,0,0,1,0,9,"40 to 44",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"328",1387644,2013,2013-09-26,1800,18,"COLLEGE St","SHAW St"," ","Major Arterial","Toronto and East York","11","14",43.654845,-79.420291,"Intersection"," ","Stop Sign","Clear","Daylight","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,1,0,0,NA,81,"Trinity-Bellwoods (81)",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99.91,9,49,19,24100,1,0,0,1,1,0,0,0,1,0,9,"40 to 44",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"329",1387683,2013,2013-10-03,700,7,"1090 DON MILLS Rd"," "," ","Major Arterial","North York","16","33",43.733699,-79.342525,"Mid-Block"," ","No Control","Clear","Daylight","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,1,0,0,NA,42,"Banbury-Don Mills (42)",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99.91,8,67,10.6,24100,1,0,0,1,1,0,0,0,0,0,10,"45 to 49",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"330",1387708,2013,2013-10-02,800,7,"77 KING St W"," "," ","Major Arterial","Toronto and East York","10","52",43.648146,-79.38219,"Mid-Block"," ","No Control","Clear","Daylight","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,1,1,0,0,NA,76,"Bay Street Corridor (76)",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,99.34,14,84,18.2,19300,2,0,0,1,1,0,0,0,0,0,7,"30 to 34",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"331",1387944,2013,2013-10-09,1000,10,"DAVENPORT RD","MOUNT ROYAL AVE"," ","Minor Arterial","Toronto and East York","9","13",43.674498,-79.432582,"Intersection","At Intersection","No Control","Clear","Daylight","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,0,0,0,NA,94,"Wychwood (94)",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100.8,7,78,14.1,24100,1,0,0,1,1,0,0,0,0,0,11,"50 to 54",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"332",1388488,2013,2013-11-01,500,5,"LAKE SHORE BLVD W","BATHURST ST"," ","Major Arterial","Toronto and East York","10","14",43.636473,-79.399638,"Intersection"," ","Traffic Signal","Rain","Dark","Wet","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,0,0,0,NA,77,"Waterfront Communities-The Island (77)",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,96.35,33,89,15.6,16100,1,0,0,1,1,0,0,1,1,1,7,"30 to 34",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"333",3001005166,2013,2013-11-20,900,9,"SHEPPARD AVE W","KODIAK CRES"," ","Major Arterial","North York","6","32",43.751868,-79.467212,"Intersection"," ","Traffic Signal","Clear","Daylight","Dry","Cyclist Collisions",54,0,1,1,0,0,0,0,0,1,1,1,0,NA,26,"Downsview-Roding-CFB (26)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.37,8,74,-1.4,24100,1,0,0,1,1,1,0,0,1,0,5,"20 to 24",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"334",3001015663,2013,2013-11-22,0,0,"HOSKIN AVE","ST GEORGE ST"," ","Minor Arterial","Toronto and East York","11","52",43.664099,-79.398433,"Intersection","Intersection Related","Traffic Signal","Rain","Dark, artificial","Wet","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,0,0,0,NA,79,"University (79)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.24,10,97,4.8,4000,1,0,0,1,1,0,0,1,1,1,5,"20 to 24",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"335",3001090818,2013,2013-12-04,1400,14,"DENTON AVE","ROBINSON AVE"," ","Collector","Scarborough","20","41",43.694903,-79.279659,"Intersection","At Intersection","Stop Sign","Clear","Daylight","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,0,0,0,NA,121,"Oakridge (121)",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99.36,18,88,3.8,9700,1,0,0,1,1,0,0,0,1,0,6,"25 to 29",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"336",4000008445,2014,2014-06-17,1000,10,"5450 LAWRENCE AVE E"," "," ","Minor Arterial","Scarborough","25","43",43.778929,-79.139507,"Mid-Block","At/Near Private Drive","No Control","Clear","Daylight","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,1,0,0,NA,133,"Centennial Scarborough (133)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.49,13,78,19.4,16100,1,0,0,1,1,0,0,0,0,0,4,"15 to 19",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"337",4000009508,2014,2014-08-17,2200,21,"KINGSTON RD","PICKERING ST","10 m East of","Major Arterial","Toronto and East York","19","55",43.680213,-79.289912,"Intersection","At Intersection","No Control","Clear","Dark, artificial","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,0,0,0,NA,63,"The Beaches (63)",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,99.5,23,69,17.7,24100,1,0,0,1,1,0,0,0,0,0,4,"15 to 19",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"338",4001460471,2014,2014-02-03,1000,10,"OLD WESTON RD","ROGERS RD"," ","Minor Arterial","Toronto and East York","9,5","12",43.681517,-79.467433,"Mid-Block","Non Intersection","No Control","Clear","Daylight","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,0,0,0,NA,110,"Keelesdale-Eglinton West (110)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100.52,6,74,-8.8,24100,1,0,0,1,1,0,0,0,0,0,11,"50 to 54",0,0,0,0,0,1,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"339",4001888181,2014,2014-04-14,1000,10,"REXDALE BLVD","HUMBERWOOD BLVD"," ","Major Arterial","Etobicoke York","1","23",43.72042,-79.609165,"Mid-Block","Non Intersection","No Control","Clear","Daylight","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,1,0,0,NA,1,"West Humber-Clairville (1)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.96,21,56,18.5,24100,1,0,0,1,1,0,0,0,0,0,12,"55 to 59",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"340",4001910374,2014,2014-04-08,2000,19,"HARBORD ST","SPADINA AVE","25 m East of","Major Arterial","Toronto and East York","11","14,52",43.663043,-79.402095,"Intersection","Non Intersection","No Control","Other","Daylight","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,1,0,0,0,0,NA,79,"University (79)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,98.3,19,51,9.6,24100,1,1,0,1,1,0,0,0,0,1,5,"20 to 24",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"341",4001931404,2014,2014-04-21,1400,14,"MORNINGSIDE AVE","GARDENTREE ST"," ","Minor Arterial","Scarborough","25,24","43",43.760081,-79.182796,"Intersection","Non Intersection","No Control","Clear","Daylight","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,0,0,0,NA,136,"West Hill (136)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99.18,18,37,18.7,24100,1,0,0,1,1,0,0,0,0,0,12,"55 to 59",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
"342",4001952133,2014,2014-04-24,2000,19,"MAVETY ST","DUNDAS ST W"," ","Major Arterial","Toronto and East York","4","11",43.665415,-79.465877,"Intersection","At Intersection","No Control","Clear","Dusk, artificial","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,0,0,0,NA,90,"Junction Area (90)",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,99.7,4,28,10.2,24100,1,0,0,1,1,0,0,0,0,0,8,"35 to 39",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"343",4001953344,2014,2014-04-25,0,0,"DUNDAS ST W","GLADSTONE AVE"," ","Minor Arterial","Toronto and East York","9","14",43.649573,-79.429813,"Intersection","Non Intersection","No Control","Clear","Dark, artificial","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,0,0,0,NA,84,"Little Portugal (84)",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99.58,4,32,7.8,24100,1,0,0,1,1,0,0,0,0,0,8,"35 to 39",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"344",4002017268,2014,2014-05-05,600,6,"WOODBINE AVE","MERRILL AVE E"," ","Major Arterial","Toronto and East York","19","55",43.683406,-79.311847,"Intersection","Intersection Related","Stop Sign","Clear","Daylight","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,1,0,1,0,0,NA,64,"Woodbine Corridor (64)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99.7,15,79,3.6,24100,1,3,0,1,1,0,0,0,1,0,12,"55 to 59",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"345",4002018320,2014,2014-05-05,1000,10,"WOODBINE AVE","KINGSTON RD"," ","Major Arterial","Toronto and East York","19","55",43.673918,-79.307918,"Intersection","At Intersection","Traffic Signal","Clear","Daylight","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,1,0,1,0,0,NA,63,"The Beaches (63)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99.7,13,50,9.9,24100,1,1,0,1,1,0,0,0,1,0,11,"50 to 54",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"346",4002062071,2014,2014-05-12,700,7,"DUNDAS ST E","LESLIE ST"," ","Minor Arterial","Toronto and East York","14","55",43.666724,-79.331714,"Intersection","At Intersection","Traffic Signal","Clear","Daylight","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,1,0,1,0,0,NA,70,"South Riverdale (70)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99.69,4,56,14.7,24100,1,3,0,1,1,0,0,0,1,0,9,"40 to 44",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"347",4002159560,2014,2014-05-26,2300,23,"1999 LESLIE ST"," "," ","Major Arterial","North York","16,15","33",43.760329,-79.361652,"Mid-Block","Non Intersection","No Control","Clear","Dark, artificial","Dry","Cyclist Collisions",0,0,1,0,0,0,0,0,0,0,1,0,0,NA,40,"St.Andrew-Windfields (40)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.17,21,51,23.3,24100,1,0,0,1,1,0,0,0,0,0,11,"50 to 54",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0
"348",4002160939,2014,2014-05-27,800,7,"STEELES AVE W","PETER KAISER GT"," ","Major Arterial","Etobicoke York","7","31",43.7741,-79.527782,"Mid-Block","Non Intersection","No Control","Clear","Daylight","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,0,0,0,NA,24,"Black Creek (24)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,99.09,17,68,20.5,24100,1,0,0,1,1,0,0,0,0,0,10,"45 to 49",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"349",4002168339,2014,2014-05-28,800,8,"BREMNER BLVD","GRAND TRUNK CRES"," ","Minor Arterial","Toronto and East York","10","52",43.642623,-79.382777,"Intersection","Non Intersection","No Control","Clear","Daylight","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,1,0,0,NA,77,"Waterfront Communities-The Island (77)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.48,13,76,13.2,24100,1,0,0,1,1,0,0,0,0,0,11,"50 to 54",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"350",4002199584,2014,2014-06-01,1800,18,"DUNDAS ST W","PACIFIC AVE"," ","Major Arterial","Toronto and East York","4","11",43.665461,-79.469447,"Mid-Block","Non Intersection","No Control","Clear","Daylight","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,0,0,0,NA,90,"Junction Area (90)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99.93,14,49,20.3,24100,1,0,0,1,1,0,0,0,0,0,10,"45 to 49",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351",4002291464,2014,2014-06-14,1900,19,"92 DUNCANWOODS DR"," "," ","Collector","Etobicoke York","7","31",43.75064,-79.562839,"Mid-Block","At/Near Private Drive","No Control","Clear","Daylight","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,1,0,0,NA,21,"Humber Summit (21)",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.79,10,55,18.8,24100,1,0,0,1,1,0,0,0,0,0,2,"5 to 9",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352",4002352031,2014,2014-06-23,1700,17,"KING ST W","UNIVERSITY AVE"," ","Major Arterial","Toronto and East York","10","52",43.64765,-79.384799,"Intersection","Intersection Related","Traffic Signal","Clear","Daylight","Dry","Cyclist Collisions",0,0,1,0,0,1,0,0,0,0,1,0,0,NA,76,"Bay Street Corridor (76)",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.39,10,60,23.4,24100,1,0,0,1,1,0,0,0,1,0,4,"15 to 19",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"353",4002366263,2014,2014-06-19,1900,19,"DUNDAS ST W","DOVERCOURT RD"," ","Minor Arterial","Toronto and East York","10,9","14",43.649428,-79.424739,"Intersection","Non Intersection","No Control","Clear","Daylight","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,1,0,1,0,0,NA,81,"Trinity-Bellwoods (81)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99.85,19,30,23.4,24100,1,1,0,1,1,0,0,0,0,0,6,"25 to 29",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"354",4002478309,2014,2014-07-11,1900,19,"VICTORIA PARK AVE","GLENCREST BLVD"," ","Major Arterial","Scarborough","20,19","54,41",43.708121,-79.29568,"Intersection","At Intersection","No Control","Clear","Daylight","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,0,0,0,NA,120,"Clairlea-Birchmount (120)",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,100.1,12,44,23.7,24100,1,0,0,1,1,0,0,0,0,0,13,"60 to 64",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0
"355",4002496866,2014,2014-07-14,1700,17,"YONGE ST","ELLERSLIE AVE"," ","Major Arterial","North York","18","32",43.771983,-79.413562,"Intersection","At Intersection","No Control","Clear","Daylight","Dry","Turning Movement",0,0,1,1,0,0,0,0,1,0,1,0,0,NA,51,"Willowdale East (51)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,98.94,13,50,22.4,24100,1,2,0,1,1,0,0,0,0,0,9,"40 to 44",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"356",4002524694,2014,2014-07-18,2300,23,"3900 JANE ST"," "," ","Major Arterial","Etobicoke York","7","31",43.756663,-79.517566,"Mid-Block","At/Near Private Drive","No Control","Clear","Daylight","Dry","Cyclist Collisions",0,0,1,0,0,0,0,0,0,0,0,0,0,NA,25,"Glenfield-Jane Heights (25)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.23,7,53,19.2,24100,1,0,0,1,1,0,0,0,0,0,7,"30 to 34",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"357",4002525835,2014,2014-07-18,2200,22,"GERRARD ST E","PEMBROKE ST"," ","Minor Arterial","Toronto and East York","13","51",43.660868,-79.373523,"Intersection","At Intersection","No Control","Clear","Dark","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,1,0,1,0,0,NA,73,"Moss Park (73)",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100.23,7,47,19.7,24100,1,1,0,1,1,0,0,0,0,0,6,"25 to 29",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"358",4002596710,2014,2014-07-29,1600,16,"DUNDAS ST E","BROADVIEW AVE"," ","Major Arterial","Toronto and East York","14","55",43.662455,-79.35136,"Intersection","At Intersection","Traffic Signal","Clear","Daylight","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,1,0,0,NA,70,"South Riverdale (70)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.26,21,54,20.5,24100,1,0,0,1,1,0,0,0,1,0,9,"40 to 44",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"359",4002604819,2014,2014-07-30,2300,23,"EGLINTON AVE E","BANFF RD"," ","Major Arterial","North York","15","53",43.710009,-79.382236,"Intersection","Intersection Related","Traffic Signal","Clear","Dark, artificial","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,0,0,0,NA,99,"Mount Pleasant East (99)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.48,14,69,17.7,24100,1,0,0,1,1,0,0,0,1,0,12,"55 to 59",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"360",4002616805,2014,2014-08-01,1700,17,"SHEPPARD AVE E","NEILSON RD"," ","Major Arterial","Scarborough","25,23","42",43.798106,-79.21767,"Intersection","Intersection Related","Traffic Signal","Clear","Daylight","Dry","Cyclist Collisions",18,0,1,1,0,0,0,0,0,1,1,0,0,NA,132,"Malvern (132)",0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99.78,27,67,22,19300,2,0,0,1,1,1,0,0,1,0,4,"15 to 19",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5
"361",4002616859,2014,2014-08-01,1700,17,"WESTLAKE AVE","WESTBROOK AVE"," ","Local","Toronto and East York","19","54",43.693019,-79.307636,"Intersection","At Intersection","Stop Sign","Clear","Daylight","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,0,0,0,NA,60,"Woodbine-Lumsden (60)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.78,27,67,22,19300,1,0,0,1,1,0,0,0,1,0,6,"25 to 29",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"362",4002621781,2014,2014-08-02,1200,12,"ST CLAIR AVE W","WINONA DR"," ","Major Arterial","Toronto and East York","12,9","13",43.680205,-79.43246,"Intersection","Intersection Related","Traffic Signal","Clear","Daylight","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,1,0,0,NA,94,"Wychwood (94)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.01,9,65,24.1,19300,1,0,0,1,1,0,0,0,1,0,8,"35 to 39",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
"363",4002723007,2014,2014-08-17,2200,21,"KINGSTON RD","PICKERING ST"," ","Major Arterial","Toronto and East York","19","55",43.680282,-79.289921,"Mid-Block","Non Intersection","No Control","Clear","Dark, artificial","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,0,0,0,NA,63,"The Beaches (63)",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,99.5,23,69,17.7,24100,1,0,0,1,1,0,0,0,0,0,4,"15 to 19",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"364",4002735786,2014,2014-08-19,2100,21,"COLLEGE ST","RUSHOLME PARK CRT"," ","Major Arterial","Toronto and East York","9","14",43.652896,-79.429668,"Intersection","At Intersection","Stop Sign","Clear","Dark, artificial","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,0,0,0,NA,84,"Little Portugal (84)",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99.05,9,72,18.5,24100,1,0,0,1,1,0,0,0,1,0,9,"40 to 44",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"365",4002750756,2014,2014-08-22,100,1,"BLOOR ST E","PARLIAMENT ST"," ","Major Arterial","Toronto and East York","13","51,53",43.671954,-79.370693,"Intersection","At Intersection","Traffic Signal","Clear","Dark","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,1,0,0,NA,71,"Cabbagetown-South St.James Town (71)",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99.49,16,90,18.5,24100,1,0,0,1,1,0,0,0,1,0,6,"25 to 29",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"366",4002755635,2014,2014-08-22,1800,18,"ROYAL YORK RD","ASHLEY RD"," ","Minor Arterial","Etobicoke York","2","22",43.663146,-79.51839,"Intersection","At Intersection","No Control","Clear","Daylight","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,1,0,0,NA,9,"Edenbridge-Humber Valley (9)",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99.45,12,65,24.4,24100,1,0,0,1,1,0,0,0,0,0,7,"30 to 34",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
